Loan Date,Loan Time,Return Date,Return Time,Due Date,Barcode,User ID Encryption,Patron Id,Patron Group,Item Policy,Policy Name,Description,Library Name
2023-02-23,12:39:38,2023-02-24,12:24:45,2023-03-02,HP136,B0A52F2E2C24A922B64AF794FE1C9B798F4C5630,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-25,Campus Library Instructional Computing Commons
2023-02-23,12:41:52,2023-02-23,13:52:00,2023-02-23,OMNI17,E217780BB3430BE07CF6A329C8E9DB0C06C627BC,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-07,SEL/EMS
2023-02-23,12:42:00,2023-02-23,17:31:01,2023-02-23,UVGA16,F77B36B00C195F55D7C37B4C0BCFA89A9180E368,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,12:43:56,2023-02-23,12:44:03,2023-03-02,CLICC-MM-0174,3AFCF2918758D5F652BD2FAFE66D1367579A21EB,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 144,Campus Library Instructional Computing Commons
2023-02-23,12:46:00,2023-02-28,10:39:56,2023-03-02,MP092,F675A494F4E0DE583F96EE8518C039C6EB3A106D,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-CLA-10,Campus Library Instructional Computing Commons
2023-02-23,12:50:27,2023-03-06,11:08:19,2023-03-02,CLICC-ML-2089,C4D7AC91F9FA9111D64BEB8E0CDDB531C1D2B5FC,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2089,Campus Library Instructional Computing Commons
2023-02-23,13:00:50,2023-02-23,16:12:24,2023-02-23,HDST12,E71A13521F06464E53C9E4FEFBEEE572CE2A0CC7,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-01,Campus Library Instructional Computing Commons
2023-02-23,13:03:04,2023-02-23,19:50:18,2023-02-23,IPHONE54,3D9006DB13CDCF245F460B1E0CBF92972334197A,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-10,Campus Library Instructional Computing Commons
2023-02-23,13:03:08,2023-02-23,19:50:21,2023-02-23,WALLADPT48,3D9006DB13CDCF245F460B1E0CBF92972334197A,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,13:04:36,2023-02-23,13:48:25,2023-02-23,MACUSBC08,8D20DA8F8D851DF3310292B720B7EABD79E80FE4,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-04,Campus Library Instructional Computing Commons
2023-02-23,13:08:24,2023-03-09,15:52:43,2023-03-09,FAC955,3144F61AA1E4CA67D7BFE2629641C0A13082C54B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 315,Campus Library Instructional Computing Commons
2023-02-23,13:09:15,2023-03-01,17:01:22,2023-03-02,HP016,F4B777C99F54B1BE7D3E187DE98863F8E90136B4,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-BCR-06,Campus Library Instructional Computing Commons
2023-02-23,13:28:40,2023-02-23,13:36:21,2023-03-02,CLICC-ML-0001,0E46DE07CD4997A0A7DEF3A98FA54A3076F253BA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 171,Campus Library Instructional Computing Commons
2023-02-23,13:29:27,2023-02-24,14:04:10,2023-02-23,CBK013,AB5A231FB89D2BDA53CE5825A9CECDA40542FD48,-1,Access Only,CLICC Chromebook,No Due Date - Non-circulatable,CBK-013,Powell Library
2023-02-23,13:36:34,2023-03-07,12:19:29,2023-03-02,CLICC-ML-0129,0E46DE07CD4997A0A7DEF3A98FA54A3076F253BA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 22,Campus Library Instructional Computing Commons
2023-02-23,13:36:57,2023-02-23,14:42:10,2023-02-23,WALLADPT12,E274A193A6AE75CED119574247391BADBC39721C,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-POW-01,Campus Library Instructional Computing Commons
2023-02-23,13:36:59,2023-02-23,14:42:13,2023-02-23,IPHONE44,E274A193A6AE75CED119574247391BADBC39721C,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,13:43:03,2023-02-23,17:59:22,2023-02-23,OMNI18,FA66FED751CC7CF85070136E1341FCA4C286D8D9,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-08,SEL/EMS
2023-02-23,13:53:45,2023-02-23,18:37:18,2023-02-23,HDST11,7BCBC7C20D6FE0CDD4266B180A12C160E1CDE13A,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-YRL-05,Campus Library Instructional Computing Commons
2023-02-23,13:57:51,2023-03-09,16:35:38,2023-03-09,HP-086,8645CEF06F642DDDF640DA6B66082ABEC0356103,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-RC2-16,Campus Library Instructional Computing Commons
2023-02-23,13:58:52,2023-02-23,19:16:50,2023-02-23,OMNI25,1BC6A2333F4B98C116BADD25A07C9977D1AB8328,-1,UCLA Music Grad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-MUS-05,Music Library
2023-02-23,14:01:47,2023-02-23,15:20:12,2023-02-23,MACUSBC20,0257ABF021008D3FEA36AEC9A007D9F3D1B6FD8F,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-03,Campus Library Instructional Computing Commons
2023-02-23,14:04:03,2023-03-06,12:33:54,2023-03-02,CLICC-ML-0032,D291E08D2FCA5752C2A0EF5B97318C3921B1C7C0,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 123,Campus Library Instructional Computing Commons
2023-02-23,14:19:42,2023-02-23,15:29:53,2023-02-23,HDST08,82B576852D0C924F8D2860864E31A7AA3577B143,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-YRL-02,Campus Library Instructional Computing Commons
2023-02-23,14:30:22,2023-02-23,15:39:51,2023-02-23,HDST16,E2A52FF8B80A48A617ACAB0D2DA431696012F3D3,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-05,Campus Library Instructional Computing Commons
2023-02-23,14:36:24,2023-02-28,18:46:55,2023-03-02,CLICC-ML-0122,068A28300F103AB970AA3E103874BFFEA5BB25DD,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 82,Campus Library Instructional Computing Commons
2023-02-23,14:48:07,2023-02-23,16:52:43,2023-02-23,OMNI43,0371B75677D38F282798B0F762FFA2912B573E7F,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,14:48:13,2023-02-23,16:52:41,2023-02-23,IPHONE52,0371B75677D38F282798B0F762FFA2912B573E7F,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-02-23,14:51:25,2023-02-23,18:29:29,2023-03-02,MP135,E14AAD6DA97D53637189350050D7CA277E272C59,-1,UCLA Staff,CLICC Chromebook,1 Week,ML-PC1-11,Campus Library Instructional Computing Commons
2023-02-23,14:52:57,2023-02-23,18:26:04,2023-02-23,HDST30,E14AAD6DA97D53637189350050D7CA277E272C59,-1,UCLA Staff,CLICC Headset,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,14:54:34,2023-03-09,18:34:06,2023-03-09,CLICC-ML-2027,6E362F78BD8BC0D9782BBA5B3BBBEE4653E38F4A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2027,Campus Library Instructional Computing Commons
2023-02-23,14:58:17,2023-03-02,14:55:27,2023-03-02,MP024,610100EEFDE135267C96A22D0474CAE3344E9C24,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-03,Campus Library Instructional Computing Commons
2023-02-23,15:17:46,2023-02-23,17:03:29,2023-02-23,OMNI40,A35C5E0F47F10B6A1AC8DDF9AA00AB61CFA44262,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-YRL-10,Campus Library Instructional Computing Commons
2023-02-23,15:22:34,2023-02-24,10:03:31,2023-02-23,WALLADPT04,F868E2207F0FF05B256B3BBAE7106EA3ACA86595,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-02,SEL/EMS
2023-02-23,15:24:29,2023-02-23,18:06:19,2023-03-02,CBK263,5C2095B89D577BC24C9DCBE9633CEE07BA5A0862,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-CLICC-14,Campus Library Instructional Computing Commons
2023-02-23,15:25:10,2023-03-09,14:10:45,2023-03-09,CLICC-MM-0122,D52D642A892D0B56F0DDE0C4ED395F11FE234ECB,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS iPad 207,Campus Library Instructional Computing Commons
2023-02-23,15:25:56,2023-03-13,12:44:33,2023-03-20,CLICC-MM-0174,8EFF9F7605D701BEC9E021C44C64067852BD7C88,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 144,Campus Library Instructional Computing Commons
2023-02-23,15:27:07,2023-03-06,13:53:51,2023-03-05,CLICC-ML-0082,31081A25C027FCAC3284B3C1DA79CB84BF6A5515,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 33,Campus Library Instructional Computing Commons
2023-02-23,15:50:04,2023-02-23,18:39:09,2023-02-23,IPHONE34,808E781DE7E2DF7EE4709DB26DECC0298FF87E2C,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-10,Campus Library Instructional Computing Commons
2023-02-23,15:50:10,2023-02-23,18:39:21,2023-02-23,WALLADPT42,808E781DE7E2DF7EE4709DB26DECC0298FF87E2C,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,15:59:54,2023-02-23,18:15:22,2023-02-23,IPHONE60,C029E4CCBBD0AB38506CF3CDA763CFD1B2C26BFE,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BIO-04,Biomed Library
2023-02-23,16:00:01,2023-02-23,18:15:30,2023-02-23,MACCHRG63,C029E4CCBBD0AB38506CF3CDA763CFD1B2C26BFE,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-BIO-02,Biomed Library
2023-02-23,16:03:52,2023-02-23,19:41:44,2023-02-23,WALLADPT45,911B820B542852905E7EDA3E2ACB302F5CDEDB28,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,16:07:46,2023-03-07,15:24:53,2023-03-02,CLICC-ML-0136,DC22D12CB033C842407DF43FD7D9825DED709437,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 86,Campus Library Instructional Computing Commons
2023-02-23,16:08:18,2023-02-23,17:37:37,2023-02-23,IPHONE35,70EF953CB75DAE849632CF6E2629B7663F75A144,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-11,Campus Library Instructional Computing Commons
2023-02-23,16:08:38,2023-03-16,15:25:06,2023-03-09,CLICC-ML-0077,504F9BB30596A5032E172DE4713746D324E6854A,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 132,Campus Library Instructional Computing Commons
2023-02-23,16:08:54,2023-02-23,18:04:06,2023-02-23,IPHONE33,BF8E7EC6A87E5019371BCA366BC1B77FE898D4DD,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-09,Campus Library Instructional Computing Commons
2023-02-23,16:09:30,2023-02-23,18:04:05,2023-02-23,WALLADPT33,BF8E7EC6A87E5019371BCA366BC1B77FE898D4DD,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,16:19:48,2023-02-23,17:26:51,2023-02-23,UHDMI04,1F5BC68AD9314E6CC3A8590A0E1F8C56D10E2030,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,UHDM-BOE-01,SEL/EMS
2023-02-23,16:19:57,2023-03-02,17:20:03,2023-03-08,HP-102,0A92F3FD569C8550676C6F58D4BFAB15C02D5960,-1,UCLA Graduate,CLICC Chromebook,1 Week,W-POW-11,Campus Library Instructional Computing Commons
2023-02-23,16:36:43,2023-03-03,13:06:05,2023-03-02,MP-020,A1C3F345F1C06FE7C789570BB036F70AF5A455F0,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-BIO-10,Campus Library Instructional Computing Commons
2023-02-23,16:39:59,2023-03-09,13:48:43,2023-03-09,MP-065,5214E3741652053A8676C4962EF782A7065A3B32,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-POW-04,Campus Library Instructional Computing Commons
2023-02-23,16:41:43,2023-03-07,17:52:35,2023-03-02,HP151,B3C002F2C0529E2080638C3E5A76937BD3DBCCED,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-LTL-05,Campus Library Instructional Computing Commons
2023-02-23,16:42:13,2023-03-09,13:41:27,2023-03-09,CLICC-ML-0103,685E096DDADD7901D3957EBEAAA5053B60A2A8BE,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 77,Campus Library Instructional Computing Commons
2023-02-23,16:42:40,2023-02-24,10:44:38,2023-03-02,CLICC-ML-2015,480132583301146FAA1462619E697619CFF27C41,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2015,Campus Library Instructional Computing Commons
2023-02-23,16:44:16,2023-03-13,13:41:04,2023-03-09,CLICC-ML-2088,96A768FFB19FA61CB40945291D6FBE118D8534ED,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2088,Campus Library Instructional Computing Commons
2023-02-23,16:46:33,2023-02-23,17:15:15,2023-02-23,WALLADPT50,8812B69606D2E0383604E0696C7C62B7A866C3AD,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,16:46:35,2023-02-23,17:15:27,2023-02-23,IPHONE44,8812B69606D2E0383604E0696C7C62B7A866C3AD,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,16:47:35,2023-02-23,18:28:12,2023-02-23,UHDMI10,26855CEE923DEEDEC16FD1CB2DF81A370B51C71C,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,16:47:37,2023-02-23,18:28:16,2023-02-23,HDMIC20,26855CEE923DEEDEC16FD1CB2DF81A370B51C71C,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-12,Campus Library Instructional Computing Commons
2023-02-23,16:50:45,2023-02-23,18:03:36,2023-02-23,IPHONE48,9BBD8BAB5E898234019CE165183848A0D2326970,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-04,Campus Library Instructional Computing Commons
2023-02-23,16:53:18,2023-03-09,19:00:44,2023-03-09,CLICC-MM-0229,F7FAF886451B5E637C70520FDCAE04AF213BD877,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS iPad 27,Campus Library Instructional Computing Commons
2023-02-23,16:55:47,2023-02-23,18:50:08,2023-02-23,UHDMI11,A99984F68A75019641095E49B30C967B403B2DFA,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,16:55:52,2023-02-23,18:50:13,2023-02-23,HDMIC18,A99984F68A75019641095E49B30C967B403B2DFA,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-10,Campus Library Instructional Computing Commons
2023-02-23,16:57:47,2023-02-23,17:27:33,2023-03-02,CBK221,1F5BC68AD9314E6CC3A8590A0E1F8C56D10E2030,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-BOE-12,SEL/EMS
2023-02-23,17:03:28,2023-02-23,17:51:52,2023-02-23,OMNI19,C703A5963D3B8546A2A800CC511A0E9DD6E9C23F,-1,UCLA Graduate,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-09,SEL/EMS
2023-02-23,17:03:32,2023-02-23,17:51:49,2023-02-23,IPHONE20,C703A5963D3B8546A2A800CC511A0E9DD6E9C23F,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-04,SEL/EMS
2023-02-23,17:03:35,2023-02-23,17:51:24,2023-02-23,WALLADPT09,C703A5963D3B8546A2A800CC511A0E9DD6E9C23F,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-07,SEL/EMS
2023-02-23,17:04:04,2023-03-08,12:47:09,2023-03-09,CLICC-ML-0120,C5B66EEDF2804AA8764950C052D8329768384D7B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 10,Campus Library Instructional Computing Commons
2023-02-23,17:09:22,2023-04-03,12:19:36,2023-03-07,MP189,7C563015CC25FE718220F705E518CE2CFAEE2743,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-LTL-04,Campus Library Instructional Computing Commons
2023-02-23,17:10:37,2023-02-23,18:29:35,2023-02-23,IPHONE37,5A8EB4E8DACE7979792AA4548AB55E5B54173DDB,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-13,Campus Library Instructional Computing Commons
2023-02-23,17:10:40,2023-02-23,18:29:26,2023-02-23,WALLADPT39,5A8EB4E8DACE7979792AA4548AB55E5B54173DDB,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-23,17:20:03,2023-03-10,12:24:43,2023-03-17,MP-106,7EB5FBD2D4E5D7B0C825199B506BF7FC7EF3EDD2,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-PCB-03,Campus Library Instructional Computing Commons
2023-02-23,17:21:33,2023-03-07,12:22:28,2023-03-02,CLICC-MM-063,5A90E91B540C34E8AC9E7E34AE017A8BD22A1215,-1,UCLA Undergrad,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-02-23,17:28:39,2023-02-23,18:29:23,2023-03-02,CBK096,5A8EB4E8DACE7979792AA4548AB55E5B54173DDB,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CYRL-22,Campus Library Instructional Computing Commons
2023-02-23,17:29:38,2023-03-09,18:34:51,2023-03-09,CBK412,64AB13FAB1EBBB4E60A6430E5BA5D8FC1C536B85,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-163,Campus Library Instructional Computing Commons
2023-02-23,17:32:59,2023-02-24,15:19:39,2023-03-02,MP-022,FCDD76E5E2273EEAB9026A37809102D916A5AEB7,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-01,Campus Library Instructional Computing Commons
2023-02-23,17:44:44,2023-03-03,16:48:39,2023-03-03,MP169,FCDD76E5E2273EEAB9026A37809102D916A5AEB7,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-CMM-09,Campus Library Instructional Computing Commons
2023-02-23,17:48:35,2023-02-23,17:48:50,2023-02-23,SUP010,2B1FD148E7B095468E73E2062E8FDA144C0AF603,-1,UCLA Undergrad,CLICC CD Drive,CLICC 6 Hour Loan Period,BOE-SUP-01,SEL/EMS
2023-02-23,17:49:50,2023-03-13,13:02:40,2023-03-09,CLICC-ML-2052,73238B691B09C656977FE4917868154D2067B641,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2052,Campus Library Instructional Computing Commons
2023-02-23,17:52:37,2023-03-09,17:59:13,2023-03-09,CLICC-ML-0086,FD1A25EA87AE21EC970AC837934869FD68031907,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 141,Campus Library Instructional Computing Commons
2023-02-23,17:56:00,2023-02-23,19:12:38,2023-02-23,MACUSBC23,C4F15BB31ED0E519C9B0A46803DC6916D7A6BF7E,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-06,Campus Library Instructional Computing Commons
2023-02-23,18:07:00,2023-03-02,12:30:28,2023-03-02,CLICC-ML-2031,5C2095B89D577BC24C9DCBE9633CEE07BA5A0862,-1,UCLA Graduate,CLICC Chromebook,1 Week,CLICC-ML-2031,Campus Library Instructional Computing Commons
2023-02-23,18:15:57,2023-02-23,19:35:43,2023-02-23,HDMIC30,1AED6E4FBF95EEE80AE6627A11C68DFE967FBAAA,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-POW-04,Campus Library Instructional Computing Commons
2023-02-23,18:44:18,2023-02-23,19:57:54,2023-03-02,CBK262,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-13,CLICC Locker
2023-02-23,19:22:50,2023-02-23,21:30:56,2023-02-23,HPUSBC12,6A4C85D0005BC3B659B8964F92BB9A0A46C1ABB3,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-02-23,19:58:43,2023-02-23,22:11:05,2023-02-24,IPHONE42,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-LOC-04,CLICC Locker
2023-02-23,21:34:07,2023-02-23,22:54:00,2023-03-02,CBK385,797CF90397E91A32DB4691284B31933AEEA6AADE,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-136,CLICC Locker
2023-02-23,22:16:41,2023-02-23,22:17:32,2023-03-02,CBK303,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-54,CLICC Locker
2023-02-23,22:19:12,2023-02-23,22:19:56,2023-03-02,CBK373,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-124,CLICC Locker
2023-02-23,22:20:35,2023-02-23,22:21:11,2023-03-02,CBK373,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-124,CLICC Locker
2023-02-23,22:21:44,2023-02-23,22:22:18,2023-03-02,CBK370,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-121,CLICC Locker
2023-02-23,22:25:40,2023-03-01,13:40:51,2023-03-06,CBK381,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-132,CLICC Locker
2023-02-23,22:27:08,2023-02-23,22:27:54,2023-03-02,CBK156,60B70787FA9A2E70D4E61ED17C7BF5D870DADE50,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CL-BOE-02,CLICC Locker
2023-02-24,08:03:26,2023-02-24,08:03:46,2023-02-24,SUP010,75F6BAA6EE301D1487FE063158BA4498E9D9E21D,-1,UCLA Staff,CLICC CD Drive,CLICC 6 Hour Loan Period,BOE-SUP-01,SEL/EMS
2023-02-24,08:06:34,2023-02-24,11:07:02,2023-02-27,CALC18,10DC612CD99EEC11019FF1F480040F8CF3DCCBCC,-1,UCLA Graduate,CLICC Calculator,3 Day Loan,,Biomed Library
2023-02-24,09:01:02,2023-02-27,17:39:54,2023-03-03,CBK096,F4B900DDBF22F2D095806B69F35CBB7DF5CBBF62,-1,UCLA Graduate,CLICC Chromebook,1 Week,CYRL-22,Campus Library Instructional Computing Commons
2023-02-24,09:03:57,2023-03-02,11:55:27,2023-03-03,MP039,86A45AA8ADB3F8546141DBF4FBA9E4D3BE238452,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-18,Campus Library Instructional Computing Commons
2023-02-24,09:04:14,2023-03-03,12:52:47,2023-03-03,CBK407,36419F56B0D22EB946391384332CD697D672C698,-1,UCLA Staff,CLICC Chromebook,1 Week,CBK-CLICC-158,Campus Library Instructional Computing Commons
2023-02-24,09:37:08,2023-02-24,15:24:48,2023-02-24,MACUSBC25,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-08,Campus Library Instructional Computing Commons
2023-02-24,09:46:29,2023-02-27,18:58:50,2023-03-03,MP011,42F5DC6B756749FA282D8A382DDDB92C7267509B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-BIO-01,Campus Library Instructional Computing Commons
2023-02-24,09:54:28,2023-02-24,13:07:55,2023-02-24,OMNI14,FA66FED751CC7CF85070136E1341FCA4C286D8D9,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-04,SEL/EMS
2023-02-24,10:22:32,2023-03-10,15:47:46,2023-03-10,HP-050,2CAE33A3CA870B6ECD48A492437255194DC13D6B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-SEL-15,Campus Library Instructional Computing Commons
2023-02-24,10:29:46,2023-02-24,14:24:15,2023-03-03,CBK413,9AB2642C7FE9A922A49A63B5B85D078EC11E3AFA,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-CLICC-164,Campus Library Instructional Computing Commons
2023-02-24,10:58:44,2023-02-24,17:03:32,2023-02-24,HDST10,82B576852D0C924F8D2860864E31A7AA3577B143,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-YRL-04,Campus Library Instructional Computing Commons
2023-02-24,10:59:46,2023-02-27,10:51:32,2023-02-24,MACCHRG59,5FD5A5D84D85313F6B8FBF894A5A44288C8F0215,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-POW-13,Campus Library Instructional Computing Commons
2023-02-24,11:04:26,2023-02-24,12:15:00,2023-02-24,HDST11,4257396C3A74A4871397DD954F9C552BAD2B4A27,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-YRL-05,Campus Library Instructional Computing Commons
2023-02-24,11:07:26,2023-02-24,12:50:38,2023-02-24,HDST04,D90DDA6D0BCA01B76CD5149A471A5CC6BC671347,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-BOE-04,SEL/EMS
2023-02-24,11:37:05,2023-02-24,13:47:35,2023-02-24,MACUSBC30,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-24,11:37:27,2023-02-24,13:47:40,2023-02-24,WALLADPT42,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-02-24,11:37:30,2023-02-24,13:47:43,2023-02-24,IPHONE54,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-10,Campus Library Instructional Computing Commons
